x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
0.0,0.0,0.0,-0.12551416,-0.083417006,-0.013845933,-0.1909315,-0.23443732,-0.023598814,-0.11403629,-0.33682176,-0.03453536,-0.0025089467,-0.36978832,-0.045142576,-0.05671168,-0.46453324,-0.017458191,-0.029280711,-0.6774642,-0.035457835,0.0026706285,-0.81849825,-0.047793478,0.03344238,-0.93482137,-0.055244565,0.049992673,-0.44797257,-0.021801753,0.089381374,-0.6923391,-0.03918406,0.10735089,-0.8543987,-0.049571656,0.13151655,-0.99131393,-0.05452367,0.1441352,-0.38740915,-0.02778899,0.13600734,-0.51634955,-0.04839467,0.066010684,-0.44579524,-0.050303612,0.024664717,-0.3663068,-0.045314975,0.22757258,-0.2976587,-0.035193454,0.22456282,-0.41322157,-0.048414838,0.15196832,-0.39496037,-0.04595181,0.09366383,-0.35147798,-0.04050696,two_up
0.0,0.0,0.0,0.17116308,-0.046731725,-0.009774916,0.33191746,-0.13648856,-0.017611077,0.44115996,-0.22001465,-0.026461799,0.5314729,-0.29755864,-0.03433543,0.20857975,-0.43992546,-0.007321476,0.34200516,-0.51521665,-0.025546936,0.4215299,-0.46488065,-0.04017492,0.46255863,-0.39364266,-0.047498245,0.11856853,-0.51655704,-0.012560521,0.2218429,-0.70932114,-0.024278747,0.3104976,-0.82764906,-0.03211522,0.3743638,-0.927282,-0.03641153,0.008075495,-0.53411907,-0.020855976,1.2898801e-05,-0.7520946,-0.0353999,0.0073533743,-0.89360464,-0.04510271,0.022123348,-1.0110064,-0.049606625,-0.10697061,-0.48378056,-0.029786136,-0.22022346,-0.645083,-0.041938655,-0.29572332,-0.74350107,-0.04557253,-0.34599587,-0.82967174,-0.046353575,ok
0.0,0.0,0.0,0.14839481,-0.17253104,-0.001886878,0.20180058,-0.37588844,-0.0023465569,0.18795177,-0.5277785,-0.0032625145,0.13924289,-0.6085154,-0.004268081,0.045778062,-0.59988064,0.0013396936,0.014546446,-0.7850499,-0.00089781435,-0.008271972,-0.87804425,-0.0037421451,-0.0336698,-0.9622131,-0.0060055302,-0.054156307,-0.5821176,-0.00023116864,-0.09512885,-0.7855638,-0.0018912861,-0.1214756,-0.8926587,-0.004377682,-0.15174885,-0.9884191,-0.006488138,-0.14585555,-0.52977556,-0.0024413816,-0.19050898,-0.7257126,-0.0042916527,-0.20951661,-0.83165646,-0.005698493,-0.23045939,-0.9243802,-0.006911419,-0.2359191,-0.44271934,-0.005019719,-0.27912435,-0.5952362,-0.0065943007,-0.2896725,-0.68798304,-0.0067615137,-0.29862982,-0.76936936,-0.006998709,stop
0.0,0.0,0.0,-0.07166076,-0.18029347,0.0014677647,-0.022833226,-0.36099112,-0.0021785796,0.10055288,-0.44033262,-0.007401015,0.21680416,-0.4306146,-0.012072429,-0.06384704,-0.44342947,-0.010043413,-0.06758658,-0.6789297,-0.019242069,-0.07318504,-0.8199971,-0.02182651,-0.08447647,-0.92811865,-0.022090014,0.047729313,-0.44866672,-0.016857393,0.13850707,-0.7098217,-0.024596877,0.20728964,-0.8548307,-0.027803537,0.26200527,-0.96506643,-0.027735116,0.15780266,-0.40840155,-0.022807378,0.25895098,-0.45543724,-0.029889878,0.2344425,-0.38186273,-0.028222557,0.19334728,-0.32846317,-0.023070619,0.2540893,-0.34083748,-0.028870992,0.31024003,-0.34412414,-0.02818856,0.28700528,-0.29218176,-0.021189023,0.25152734,-0.25723442,-0.014148787,peace_inverted
0.0,0.0,0.0,-0.15427789,-0.19075653,0.00033717227,-0.19375117,-0.36929408,-0.0035556164,-0.100981444,-0.47700644,-0.0111586675,0.00896003,-0.52766705,-0.017649362,-0.2742049,-0.48469934,-0.0051165516,-0.22425616,-0.73288554,-0.016932549,-0.18718818,-0.8660987,-0.023264643,-0.15926154,-0.9683707,-0.024905367,-0.13826698,-0.5084112,-0.012904997,-0.107408226,-0.74329394,-0.022615734,-0.08092783,-0.88846034,-0.03082487,-0.06767375,-0.9977075,-0.03409703,0.011808159,-0.50312626,-0.020391302,0.090646334,-0.55303854,-0.030583408,0.097047955,-0.46636733,-0.033470612,0.068884715,-0.3915847,-0.029671248,0.14295997,-0.47480485,-0.02833376,0.19424851,-0.493591,-0.027208453,0.18822442,-0.42652413,-0.019479379,0.16767137,-0.36662602,-0.010454566,two_up_inverted
0.0,0.0,0.0,-0.3765349,-0.23543197,-0.020811807,-0.6737219,-0.7639747,-0.026369786,-0.7352756,-1.2571152,-0.033406723,-0.4867584,-1.527745,-0.034685202,-0.47947747,-1.2053488,0.011664766,-0.4969202,-1.5418715,-0.013270052,-0.4920533,-1.1407135,-0.023187643,-0.45517606,-1.0310769,-0.026246939,-0.19121736,-1.2234671,0.01174365,-0.2167963,-1.5499634,-0.015094588,-0.24824259,-1.059257,-0.015367866,-0.20912543,-0.9778888,-0.006540349,0.11082702,-1.1801158,0.0046657417,0.09327217,-1.5150133,-0.024475506,0.018422052,-1.0468296,-0.011560105,0.037758544,-0.9112546,0.0070087886,0.42172462,-1.089662,-0.004878971,0.36766407,-1.3988601,-0.018984351,0.27260745,-1.0942465,-0.007622925,0.27283025,-0.9433865,0.00630229,fist
0.0,0.0,0.0,-0.57924044,-0.21890368,-0.0071213054,-0.98781586,-0.49605495,-0.01348996,-1.0346851,-0.8930935,-0.02084924,-0.85582227,-1.2028716,-0.02699596,-0.8180663,-1.0824544,-0.0014970868,-0.8901582,-1.4234582,-0.012911784,-0.7930401,-1.0842428,-0.02080286,-0.7060832,-0.82047546,-0.024877142,-0.46655184,-1.1783967,-0.0034838945,-0.5483156,-1.5435212,-0.013670154,-0.4710675,-1.150283,-0.01773004,-0.42436403,-0.9054917,-0.018845202,-0.119870186,-1.2126046,-0.007480696,-0.20567837,-1.5595115,-0.017127164,-0.17223173,-1.1625992,-0.014386042,-0.16159852,-0.9238814,-0.01056761,0.22471403,-1.1697673,-0.012329896,0.12105586,-1.4875864,-0.016777564,0.09307449,-1.1931411,-0.0122159645,0.085084714,-0.9857112,-0.007853415,fist
0.0,0.0,0.0,-0.21069574,-0.42433986,-0.0035241279,-0.5345875,-0.7680911,-0.00960731,-0.79884094,-1.0389359,-0.015513914,-0.81710184,-1.334878,-0.021630557,-1.0380764,-0.5010737,-0.00984338,-1.3304988,-0.35623977,-0.01382803,-1.1532857,-0.33795503,-0.017775064,-0.9847057,-0.3665671,-0.020791924,-1.0530167,-0.19926396,-0.012117606,-1.311381,-0.09386262,-0.0109474845,-1.1556152,-0.079238415,-0.010753244,-0.99485284,-0.1013302,-0.012847242,-1.0047615,0.09119539,-0.013993566,-1.2469997,0.15500541,-0.013767968,-1.1135252,0.16213308,-0.010187359,-0.9571827,0.1460692,-0.009511311,-0.92414725,0.35810965,-0.015992504,-1.1620989,0.3806742,-0.015602345,-1.0342475,0.3717278,-0.009152718,-0.8929557,0.34633753,-0.004259481,like
0.0,0.0,0.0,0.13937837,0.0037632247,-0.012020079,0.28257412,-0.04345193,-0.025373025,0.40763384,-0.08615822,-0.039994225,0.51060086,-0.1347027,-0.053002432,0.28869376,-0.35714027,-0.013159378,0.4314491,-0.3788293,-0.042160265,0.49151647,-0.30655783,-0.065184556,0.50684357,-0.2251499,-0.076689914,0.22853887,-0.4464832,-0.022402212,0.33866537,-0.6530135,-0.04144906,0.44394618,-0.76171637,-0.054001376,0.5282748,-0.84907347,-0.061399862,0.13554767,-0.48675513,-0.035408847,0.17537786,-0.7153736,-0.056050416,0.23059335,-0.85038656,-0.068481125,0.2860366,-0.9612109,-0.07396086,0.033841953,-0.4729577,-0.04930564,0.0039209356,-0.6650282,-0.06293239,0.007517881,-0.7914356,-0.065721266,0.025926307,-0.90401614,-0.06618749,ok
0.0,0.0,0.0,-0.23502876,-0.46594957,0.0014173634,-0.5565457,-0.84161645,-0.00022512376,-0.76579803,-1.12975,-0.0032064624,-0.7950188,-1.395526,-0.006675635,-1.0133555,-0.7063334,-0.0012111746,-1.3220026,-0.547652,-0.0060995216,-1.1757727,-0.4553486,-0.0111467615,-0.9833605,-0.43650052,-0.014378414,-1.0695927,-0.43843043,-0.004805488,-1.2967076,-0.23665309,-0.006186275,-1.1503586,-0.19218172,-0.0076969275,-0.97478163,-0.2231608,-0.0098255025,-1.0583714,-0.1470978,-0.008320354,-1.2237586,0.0081634335,-0.009894122,-1.0913732,0.03613493,-0.008419767,-0.93071586,0.0028104787,-0.008279477,-1.0174882,0.13320564,-0.011931702,-1.143913,0.24404512,-0.013327406,-0.98648864,0.2542193,-0.01051405,-0.8341329,0.21768874,-0.008034435,like
0.0,0.0,0.0,0.20887125,-0.1431021,-0.00050621456,0.34246266,-0.2705814,-0.0011215559,0.4059334,-0.38465613,-0.0029460704,0.42227638,-0.48060367,-0.00490506,0.26583365,-0.5251406,0.0031674576,0.30357185,-0.6958465,7.988758e-05,0.31992897,-0.7956287,-0.0035268196,0.33454645,-0.8783111,-0.0061234348,0.16688325,-0.5534719,0.00046593978,0.16572331,-0.75723374,-0.0018170255,0.1664739,-0.87792325,-0.0050585675,0.16590257,-0.98614216,-0.0075298343,0.070715025,-0.5410674,-0.0028870527,0.035279416,-0.7278793,-0.0048772558,0.021781009,-0.8416867,-0.0069147004,0.017105076,-0.94591165,-0.008712618,-0.024726724,-0.48514175,-0.006620783,-0.10517939,-0.6079352,-0.008298063,-0.14367655,-0.6928001,-0.008864163,-0.17312953,-0.77354,-0.009281591,ok
0.0,0.0,0.0,0.19593969,-0.46766242,-0.008069429,0.44923902,-0.93184215,-0.01697552,0.5754361,-1.3588419,-0.025177745,0.61494356,-1.7593437,-0.032317452,1.2118025,-0.70932794,-0.0109292045,1.3453144,-0.368419,-0.018124873,1.1167228,-0.2990301,-0.0257814,0.9316331,-0.4018909,-0.03239018,1.2727234,-0.37103137,-0.012855769,1.4047087,-0.08454721,-0.016452061,1.1833653,-0.037939724,-0.019869039,0.9935307,-0.11356402,-0.024495695,1.2426095,-0.016805401,-0.01520191,1.3547667,0.21915059,-0.018071456,1.1529284,0.2465274,-0.015704496,0.9593997,0.16432184,-0.015957076,1.1473322,0.31526712,-0.01851676,1.2831439,0.4926905,-0.02090636,1.0880122,0.4913737,-0.017611137,0.9111423,0.40335938,-0.015670326,like
0.0,0.0,0.0,0.3770586,-0.41597962,-0.00438574,0.5049042,-0.8569245,-0.0064682257,0.35414183,-1.2084118,-0.011196979,0.05408927,-1.3687794,-0.013740974,0.43315816,-1.1282572,0.0063906587,0.5215751,-1.580902,-0.008282816,0.52071625,-1.2672154,-0.016401442,0.49092096,-1.0743761,-0.019501662,0.13986672,-1.1245335,0.0014974691,0.18012097,-1.5170095,-0.013274713,0.21775082,-1.1509885,-0.017486298,0.2066092,-0.97842354,-0.016764466,-0.15704161,-1.0720562,-0.005968602,-0.1472393,-1.4020414,-0.022092288,-0.037041973,-1.0607022,-0.018114405,-0.01771002,-0.87127495,-0.010740994,-0.4735553,-0.99274486,-0.013778465,-0.41504133,-1.2804767,-0.021836374,-0.2739799,-1.0528487,-0.014293872,-0.22510345,-0.8679485,-0.005960511,fist
0.0,0.0,0.0,-0.113182575,-0.18309984,0.0032553666,-0.12674735,-0.35813072,0.00054648385,-0.061381817,-0.4651872,-0.004524563,0.01757313,-0.49500036,-0.009495576,-0.163548,-0.48048162,-0.0053665773,-0.14151314,-0.7106162,-0.013770297,-0.12574072,-0.8505646,-0.01920566,-0.111616865,-0.9610913,-0.02191219,-0.05856392,-0.4791478,-0.01231998,-0.035215028,-0.72176903,-0.018758573,-0.023009654,-0.8767047,-0.022826364,-0.01702352,-0.9998551,-0.024776593,0.06265918,-0.44510332,-0.018475568,0.15282236,-0.5749801,-0.023091553,0.15035887,-0.50235033,-0.020033233,0.12140288,-0.42935258,-0.015656766,0.17748138,-0.38629588,-0.024942923,0.24000005,-0.46973908,-0.024163298,0.23034075,-0.41705987,-0.0176755,0.20640299,-0.35974002,-0.011491256,two_up_inverted
0.0,0.0,0.0,-0.2239351,-0.021021167,-0.015939,-0.4426165,-0.09965632,-0.026013358,-0.6154877,-0.14029661,-0.035420228,-0.7549931,-0.14576012,-0.044920146,-0.32895172,-0.45187464,-0.010827846,-0.4383299,-0.6262358,-0.01964997,-0.49122566,-0.7326794,-0.02902045,-0.52899545,-0.82715476,-0.03669572,-0.19808477,-0.51319426,-0.012685358,-0.25360778,-0.7285469,-0.017746368,-0.27680007,-0.8541797,-0.024605336,-0.2923794,-0.9563024,-0.03097694,-0.06257914,-0.52493465,-0.01721888,-0.08289627,-0.72086734,-0.02322686,-0.08952864,-0.8354144,-0.028557597,-0.100268185,-0.9297362,-0.033417292,0.07114006,-0.49780566,-0.023735654,0.086903565,-0.662836,-0.028922658,0.09398733,-0.7633047,-0.030470556,0.09177556,-0.8522458,-0.03217009,palm
0.0,0.0,0.0,-0.13292104,-0.1322021,-0.008883605,-0.21425223,-0.29932112,-0.013893285,-0.26080886,-0.43873197,-0.018764667,-0.3087372,-0.5487987,-0.023243764,-0.06742433,-0.5290896,-0.0044781333,-0.059944585,-0.7404513,-0.0122161005,-0.05675279,-0.85997653,-0.01965975,-0.051515836,-0.9665916,-0.025001884,0.027711,-0.52852327,-0.006004751,0.0413915,-0.75281864,-0.011481354,0.04473479,-0.88696706,-0.01689502,0.048415456,-0.9988272,-0.021088505,0.11729507,-0.49090427,-0.009186001,0.14183125,-0.6914745,-0.01372544,0.14744084,-0.8071684,-0.015831988,0.14973412,-0.9016969,-0.017708942,0.20519488,-0.4193446,-0.013752113,0.24166721,-0.5615761,-0.017030915,0.25461984,-0.64943063,-0.016972044,0.26355577,-0.7210585,-0.016960314,stop
0.0,0.0,0.0,-0.0990929,-0.18490183,-0.0016294549,-0.07781549,-0.36609092,-0.010402453,0.031820375,-0.47376007,-0.020800497,0.13449131,-0.50538164,-0.030726735,-0.08365292,-0.4433369,-0.024004826,-0.03085393,-0.68101597,-0.041287467,0.00027923647,-0.83451235,-0.0521539,0.029162357,-0.95194983,-0.058762178,0.033381343,-0.42055905,-0.03266593,0.07763811,-0.6806859,-0.050640047,0.107679166,-0.8503975,-0.059739295,0.13200267,-0.9912494,-0.064840876,0.15894797,-0.36353734,-0.039581668,0.25490072,-0.5828776,-0.055533543,0.23950157,-0.51082826,-0.047692347,0.19957586,-0.4284093,-0.037169896,0.27840438,-0.28586334,-0.046784587,0.3502515,-0.46378696,-0.054280605,0.32041144,-0.42456973,-0.04295074,0.2769611,-0.35971355,-0.030981252,two_up_inverted
0.0,0.0,0.0,-0.17723142,-0.10688925,-0.00079639815,-0.2915464,-0.27340806,-0.00509546,-0.3086214,-0.43840745,-0.008712728,-0.24713638,-0.5270278,-0.012513635,-0.1601226,-0.44969213,-0.021623554,-0.12371348,-0.6962373,-0.033085234,-0.09723556,-0.8388465,-0.03812333,-0.07204348,-0.9402123,-0.04024948,-0.028652418,-0.45542637,-0.026932936,-0.0065266513,-0.72981155,-0.035699837,0.019521179,-0.88904685,-0.037098203,0.04584399,-0.9989486,-0.037238013,0.0898129,-0.43745762,-0.031379394,0.09509614,-0.6977502,-0.039184723,0.11103673,-0.85070646,-0.04099062,0.12432004,-0.95814097,-0.04150438,0.19179569,-0.3977299,-0.03537267,0.20287915,-0.5981706,-0.043259446,0.20797722,-0.7174444,-0.044443958,0.21302672,-0.8097972,-0.043670643,stop_inverted
0.0,0.0,0.0,0.015856953,-0.4446184,-0.001175987,-0.103442006,-0.8594482,-0.0048599318,-0.07509064,-1.209431,-0.01037046,0.048522975,-1.4693419,-0.016875273,-0.7516355,-0.9285297,-0.00057629193,-0.9833963,-0.7804702,-0.0065495945,-0.9235588,-0.62689143,-0.0143158855,-0.831638,-0.5662199,-0.019219661,-0.9203758,-0.6966014,-0.0042659007,-1.1330014,-0.55848,-0.008423186,-1.0587292,-0.42748874,-0.01470624,-0.93393564,-0.3574413,-0.01929271,-1.0257715,-0.41972175,-0.007965636,-1.2600608,-0.3313455,-0.012486244,-1.1998575,-0.2173386,-0.015673812,-1.0730555,-0.15405421,-0.01734011,-1.0838639,-0.13084005,-0.011723541,-1.4146929,-0.13157584,-0.013479674,-1.6429181,-0.117056064,-0.012316144,-1.8184444,-0.12456573,-0.011124644,call
0.0,0.0,0.0,0.34589255,0.4392478,-0.0018063823,0.63047504,0.81821877,-0.0059921974,0.7852856,1.1180758,-0.012180797,0.8715886,1.3925105,-0.018133124,1.1630397,0.34851718,0.0016025973,1.4718298,0.42616206,-0.0071936203,1.2212282,0.5823606,-0.014575246,0.96169055,0.60211474,-0.018294744,1.1396226,0.10759244,-0.0019947072,1.5027173,0.18629548,-0.0093504265,1.2171731,0.3578641,-0.013433695,0.932436,0.36133522,-0.0150834285,1.0721109,-0.15624836,-0.00679348,1.4116349,-0.08374479,-0.012950131,1.1438509,0.088336304,-0.012279353,0.8821773,0.091475464,-0.010316463,0.94737035,-0.443554,-0.012028972,1.2390642,-0.37328914,-0.014056161,1.0824714,-0.22085942,-0.0107421465,0.891934,-0.19570258,-0.007638145,dislike
0.0,0.0,0.0,-0.11440704,-0.07413445,-0.018271726,-0.14527099,-0.21573396,-0.028639011,-0.039272748,-0.33403754,-0.03863278,0.069682926,-0.40419245,-0.04727828,-0.18022619,-0.4836706,-0.016518876,-0.20734863,-0.6988091,-0.03168115,-0.2145981,-0.8333777,-0.041259073,-0.21687911,-0.9463259,-0.047255926,-0.066753425,-0.49546912,-0.019045642,-0.09899651,-0.7407964,-0.034478467,-0.10974623,-0.8754355,-0.043466102,-0.11212521,-0.9936941,-0.04754216,0.042601775,-0.44393072,-0.023597429,0.080652446,-0.5734483,-0.044184223,0.04528718,-0.44915015,-0.045171563,0.0118119,-0.36309814,-0.040065456,0.13943061,-0.35388744,-0.029784337,0.15369193,-0.41589668,-0.045123193,0.117059655,-0.327626,-0.042932432,0.08684378,-0.2644457,-0.037496533,two_up
0.0,0.0,0.0,0.12854388,-0.122227855,-0.007786395,0.19008327,-0.2513435,-0.011287975,0.18781489,-0.34973377,-0.014618099,0.18337986,-0.3930072,-0.01774551,0.14683668,-0.52029204,-0.0036116375,0.21312746,-0.7013996,-0.007797492,0.24537197,-0.81411946,-0.012081539,0.2663205,-0.91140693,-0.015216921,0.028228868,-0.5534203,-0.0032044458,0.059919797,-0.76468456,-0.0057528755,0.06774634,-0.8920187,-0.008594046,0.07474881,-0.9972024,-0.010733985,-0.08512115,-0.52915686,-0.004150293,-0.11516739,-0.7266767,-0.0068708938,-0.13274735,-0.8411321,-0.010122935,-0.13726245,-0.9361534,-0.012546774,-0.18804082,-0.45760006,-0.006084253,-0.2716809,-0.56347364,-0.008909377,-0.33022997,-0.6356174,-0.010612185,-0.37691048,-0.6978099,-0.011728368,four
0.0,0.0,0.0,-0.1765168,-0.07005127,-0.014922856,-0.3427223,-0.23887001,-0.02494126,-0.47456208,-0.33990946,-0.035549536,-0.6065434,-0.3554039,-0.046084438,-0.17859259,-0.4791244,-0.023820054,-0.24113433,-0.70125884,-0.04013987,-0.28465593,-0.8379053,-0.04983206,-0.3210969,-0.9620465,-0.056171786,-0.045825392,-0.48223716,-0.028894566,0.0019364639,-0.71460855,-0.047807645,0.0548743,-0.86406714,-0.057946004,0.10087527,-0.99489903,-0.062400464,0.07354633,-0.43324932,-0.03471913,0.122943,-0.47468543,-0.05903824,0.09005986,-0.32748476,-0.057909377,0.050719123,-0.21564163,-0.049498416,0.17732425,-0.35586956,-0.041596044,0.24021254,-0.43835965,-0.058330577,0.21088588,-0.3597886,-0.051517837,0.15881164,-0.27777758,-0.041912794,three2
0.0,0.0,0.0,-0.083530165,-0.09641428,-0.011128847,-0.09478557,-0.23670888,-0.017225046,0.03742356,-0.34568247,-0.022315403,0.18522766,-0.3843968,-0.02708794,-0.08359995,-0.47762203,-0.009650819,-0.15240687,-0.6950116,-0.016293392,-0.17497967,-0.82865214,-0.0217846,-0.18558578,-0.93621063,-0.025842749,0.044141736,-0.51007056,-0.009722061,0.0661786,-0.74885905,-0.013992999,0.09058272,-0.8882504,-0.018227464,0.11145384,-0.9937696,-0.021478266,0.15582192,-0.48209834,-0.011190029,0.21135296,-0.68948257,-0.016039774,0.24412346,-0.8179412,-0.019794947,0.2659269,-0.91790694,-0.022651933,0.25871563,-0.40959546,-0.013795991,0.3216563,-0.54550725,-0.017834553,0.34647274,-0.60787547,-0.018185679,0.36164936,-0.6443051,-0.018352425,three
0.0,0.0,0.0,0.07930379,-0.14691272,-0.0049780905,0.08919785,-0.2923826,-0.0072297314,0.029572427,-0.37615722,-0.009594148,-0.0411095,-0.42227635,-0.012059358,0.08129608,-0.5564086,-0.0015808895,0.14063504,-0.74178654,-0.003451997,0.17403689,-0.85020226,-0.005465922,0.1937198,-0.93971604,-0.007064426,-0.016710194,-0.56487113,-0.0020086397,-0.034370933,-0.7901606,-0.002854055,-0.04879861,-0.9092642,-0.0043195523,-0.062865295,-0.998022,-0.0054296474,-0.09396684,-0.5215794,-0.0033762553,-0.14752914,-0.6988649,-0.0054104305,-0.1725494,-0.81507224,-0.009195575,-0.18889028,-0.90610796,-0.012264232,-0.13933675,-0.44321898,-0.005315915,-0.1508602,-0.48921135,-0.007854689,-0.116145305,-0.45778286,-0.009032774,-0.07956489,-0.408064,-0.0098069245,three
0.0,0.0,0.0,-0.13047184,-0.114955924,-0.007363847,-0.17574401,-0.2743459,-0.01177472,-0.07532325,-0.39683327,-0.016239991,0.036773376,-0.45915955,-0.02092413,-0.18123792,-0.4702486,-0.006524555,-0.2737072,-0.65290445,-0.014830356,-0.32812423,-0.77812,-0.021951469,-0.36918917,-0.87910485,-0.027363995,-0.064864494,-0.49868435,-0.009635554,-0.088965304,-0.72073084,-0.016969407,-0.10976153,-0.87287724,-0.023860961,-0.13048506,-0.9914503,-0.02872721,0.04560375,-0.47352841,-0.013959601,0.07531936,-0.6862949,-0.022057328,0.088423416,-0.8262904,-0.029039554,0.095877685,-0.9398621,-0.03376797,0.14507873,-0.41282946,-0.018902402,0.21352886,-0.5542217,-0.026266266,0.25854018,-0.6559582,-0.0296906,0.29340374,-0.7422585,-0.03182716,four
0.0,0.0,0.0,0.074836865,-0.1879971,0.0029863494,0.030081216,-0.36069244,-0.0021084554,-0.085089624,-0.41901287,-0.009389797,-0.1911094,-0.41832688,-0.018313019,0.03594342,-0.46190593,-0.016025864,0.03876663,-0.71013045,-0.027921954,0.0433593,-0.8622719,-0.03422661,0.048470918,-0.9775462,-0.036699384,-0.07468766,-0.43213263,-0.023420768,-0.15517093,-0.68595046,-0.033247888,-0.21287316,-0.84495896,-0.038083594,-0.26496208,-0.9642588,-0.040432207,-0.18195458,-0.36983973,-0.029023802,-0.29241744,-0.5153397,-0.036846887,-0.26271328,-0.45619652,-0.033475127,-0.22479948,-0.39247257,-0.027977062,-0.27562538,-0.28810692,-0.034132425,-0.36605608,-0.42030084,-0.036324657,-0.33105546,-0.38170204,-0.027804414,-0.28790066,-0.32904348,-0.019361204,peace_inverted
0.0,0.0,0.0,-0.10196073,-0.14371088,-0.010170461,-0.11088248,-0.30982083,-0.017168945,0.012260057,-0.4088789,-0.025140557,0.13355252,-0.463956,-0.03212837,-0.029804207,-0.47310907,-0.010305933,-0.09111833,-0.69447714,-0.023936465,-0.11389791,-0.83742046,-0.031935122,-0.12848268,-0.95389676,-0.03583957,0.09141861,-0.45467678,-0.013942501,0.16841573,-0.6932456,-0.027641479,0.2191755,-0.8474954,-0.03489131,0.26593068,-0.9639922,-0.03682277,0.1845157,-0.38506982,-0.018989295,0.16961868,-0.45860454,-0.036306,0.09499791,-0.36936465,-0.03655813,0.060820583,-0.29165074,-0.030283306,0.25231224,-0.28725502,-0.024895232,0.23956142,-0.3704772,-0.03376382,0.1701814,-0.31497967,-0.02790326,0.1337444,-0.2525733,-0.020031909,peace
0.0,0.0,0.0,0.18903589,-0.0647283,-0.01729356,0.37379807,-0.19143449,-0.024244139,0.5455706,-0.25951976,-0.030941904,0.66844505,-0.3068187,-0.03715524,0.19951722,-0.45982772,-0.013192551,0.24668069,-0.68146497,-0.024650468,0.27385822,-0.8210717,-0.03152226,0.29059687,-0.9395222,-0.03542884,0.07084695,-0.46395332,-0.012882198,0.018371463,-0.71155983,-0.027551688,-0.012155398,-0.8700479,-0.03629631,-0.043940324,-0.99903417,-0.03961085,-0.04087516,-0.40838027,-0.014469671,-0.07029469,-0.46869558,-0.03569146,-0.017276416,-0.32504183,-0.0399583,0.024667827,-0.22874838,-0.035850827,-0.13586909,-0.33046794,-0.017217293,-0.14544596,-0.36767054,-0.032894354,-0.090723015,-0.2627689,-0.03303698,-0.043694787,-0.1923339,-0.02863065,three2
0.0,0.0,0.0,0.15003158,-0.20390141,-0.0008394476,0.2639578,-0.37124866,-0.0019985035,0.32228464,-0.49496806,-0.0039479258,0.31064013,-0.586481,-0.0057953866,0.03513725,-0.56764305,0.0012507197,0.107861914,-0.727358,-0.0035129744,0.21203814,-0.71073365,-0.007966828,0.29550278,-0.6484647,-0.010172054,-0.070927545,-0.579698,-0.0007089908,-0.09702354,-0.8297401,-0.0028061627,-0.04208369,-0.93875206,-0.0048139826,0.017228186,-0.9998516,-0.0061429576,-0.18083607,-0.540562,-0.0035028183,-0.24681956,-0.77453834,-0.005429026,-0.24309859,-0.9111263,-0.006650981,-0.21415384,-1.0168984,-0.0073501747,-0.28666282,-0.45807394,-0.00658395,-0.42140797,-0.6010686,-0.0077355294,-0.47721007,-0.7000449,-0.007497283,-0.5018191,-0.7925025,-0.00721046,ok
0.0,0.0,0.0,0.102289855,-0.075537756,-0.03251637,0.18663627,-0.18420173,-0.056246337,0.22538066,-0.2583818,-0.077536926,0.16644561,-0.29244545,-0.09695313,0.04516197,-0.47419944,-0.041672405,0.08249358,-0.5450461,-0.07755169,0.11314618,-0.4331167,-0.10549551,0.13034046,-0.31383863,-0.11987009,-0.08618873,-0.49800375,-0.043241646,-0.102902725,-0.7260859,-0.065206386,-0.12751183,-0.8636094,-0.082057916,-0.14893623,-0.9888468,-0.09408588,-0.21049398,-0.44552502,-0.049638417,-0.2885369,-0.6468396,-0.07295153,-0.34886467,-0.7680094,-0.093539916,-0.391347,-0.8890722,-0.106792726,-0.3053118,-0.3356063,-0.05803499,-0.4580635,-0.42348692,-0.075859934,-0.56437653,-0.47140032,-0.084464416,-0.65410435,-0.5311977,-0.0903892,ok
0.0,0.0,0.0,0.19380067,-0.4512114,-0.0071701533,0.53329986,-0.9049901,-0.014729605,0.7299075,-1.2897174,-0.021815015,0.75887764,-1.6594226,-0.028150428,0.98160934,-0.5571638,-0.017107528,1.5689954,-0.59999084,-0.02946823,1.2746235,-0.53689986,-0.036349565,0.9137049,-0.524443,-0.039182883,1.0057639,-0.21862656,-0.018142574,1.5347034,-0.26320806,-0.027713852,1.2858257,-0.22247002,-0.03010559,0.9804029,-0.19700284,-0.031031543,0.99097884,0.103376515,-0.019840986,1.4239455,0.0720605,-0.026258454,1.1985351,0.083155476,-0.023327501,0.94458175,0.09736468,-0.021003941,0.9441153,0.3895145,-0.022111539,1.2949872,0.35582635,-0.025344208,1.103625,0.3374241,-0.021954328,0.895605,0.3329222,-0.019299794,like
